epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.8671,1.24345,6.26463,1.46437,0.21702,0.09875,0.03505,0.02351,1.13467,6.80548,1.35017,9.36e-06,9.36e-06,9.36e-06
