epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,64.83,1.24345,6.26463,1.46437,0.23465,0.07295,0.02865,0.0222,1.04316,6.69924,1.30009,9.36e-06,9.36e-06,9.36e-06
